Date,Open,High,Low,Close,Adj Close,Volume
2004-02-05,113.169998,113.540001,112.779999,113.180000,76.709213,37226800
2004-02-06,113.419998,114.699997,113.199997,114.449997,77.569954,37216000
2004-02-09,114.669998,114.870003,114.290001,114.480003,77.590302,24851300
2004-02-10,114.279999,115.139999,114.260002,114.849998,77.841072,27908100
2004-02-11,114.849998,116.389999,114.169998,116.070000,78.667976,42965700
2004-02-12,115.970001,116.269997,115.580002,115.650002,78.383308,27814700
2004-02-13,115.820000,116.199997,114.750000,115.129997,78.030846,44739900
2004-02-17,115.849998,116.430000,115.769997,116.169998,78.735718,23984300
2004-02-18,116.199997,116.599998,115.349998,115.660004,78.390068,28618000
2004-02-19,116.330002,116.389999,115.059998,115.230003,78.098618,51146200
2004-02-20,115.480003,115.559998,114.320000,114.879997,77.861382,46728800
2004-02-23,115.220001,115.260002,114.169998,114.589996,77.664848,36357000
2004-02-24,114.269997,114.989998,113.029999,114.389999,77.529320,43953000
2004-02-25,114.459999,115.059998,114.320000,114.870003,77.854622,31213600
2004-02-26,114.610001,115.290001,114.339996,114.940002,77.902054,29683000
2004-02-27,115.190002,115.739998,114.629997,115.019997,77.956284,39312000
2004-03-01,115.430000,116.339996,115.250000,116.160004,78.728958,33130800
2004-03-02,115.940002,116.970001,115.230003,115.480003,78.268074,38556400
2004-03-03,115.250000,115.870003,114.919998,115.690002,78.410393,31346200
2004-03-04,115.720001,116.099998,115.519997,115.989998,78.613731,21060000
2004-03-05,115.419998,116.949997,115.279999,116.379997,78.878059,55905600
2004-03-08,116.339996,116.620003,114.910004,114.959999,77.915642,39281600
2004-03-09,115.099998,115.209999,114.239998,114.500000,77.603874,39746100
2004-03-10,114.720001,114.769997,112.559998,112.580002,76.302567,67671800
2004-03-11,112.400002,113.269997,111.099998,111.120003,75.313019,89134800
2004-03-12,111.730003,112.709999,111.580002,112.580002,76.302567,54012200
2004-03-15,112.269997,112.349998,110.900002,111.199997,75.367233,57677200
2004-03-16,111.779999,112.059998,110.839996,111.790001,75.767120,59832600
2004-03-17,112.180000,113.260002,112.099998,113.040001,76.614311,41607300
2004-03-18,112.699997,113.269997,111.930000,113.070000,76.634674,60014300
2004-03-19,112.410004,112.570000,111.040001,111.059998,75.536247,48636200
2004-03-22,110.540001,110.570000,109.099998,109.650002,74.577248,62752100
2004-03-23,110.250000,110.400002,109.360001,109.459999,74.448006,54080200
2004-03-24,109.580002,110.139999,108.849998,109.550003,74.509239,51584300
2004-03-25,110.080002,111.300003,109.790001,111.000000,75.495415,49873600
2004-03-26,110.959999,111.790001,110.800003,111.029999,75.515823,37409500
2004-03-29,111.629997,112.739998,111.580002,112.589996,76.576836,44113600
2004-03-30,112.300003,113.070000,112.220001,112.970001,76.835320,39059900
2004-03-31,112.989998,113.400002,112.379997,113.099998,76.923706,48517600
2004-04-01,113.070000,113.870003,113.050003,113.779999,77.386230,45103800
2004-04-02,114.809998,114.839996,113.900002,114.639999,77.971138,50987700
2004-04-05,114.459999,115.379997,114.440002,115.269997,78.399612,30251800
2004-04-06,114.830002,115.180000,114.620003,114.900002,78.147942,28420900
2004-04-07,114.949997,114.980003,114.110001,114.629997,77.964355,45890500
2004-04-08,115.410004,115.410004,113.739998,114.370003,77.787537,46929700
2004-04-12,114.580002,115.080002,114.570000,114.820000,78.093582,23085200
2004-04-13,115.260002,115.300003,113.019997,113.209999,76.998550,56210300
2004-04-14,112.610001,113.639999,112.550003,113.389999,77.120995,62322300
2004-04-15,113.449997,113.779999,112.360001,112.959999,76.828484,61602500
2004-04-16,113.379997,114.050003,112.980003,113.830002,77.420204,47059200
2004-04-19,113.550003,113.989998,113.269997,113.830002,77.420204,28277600
2004-04-20,114.080002,114.320000,111.779999,111.919998,76.121155,53299400
2004-04-21,112.199997,112.949997,111.870003,112.669998,76.631256,50177300
2004-04-22,112.480003,114.669998,112.440002,114.250000,77.705864,62071500
2004-04-23,114.419998,114.570000,113.790001,114.360001,77.780724,29395700
2004-04-26,114.500000,114.940002,113.599998,114.199997,77.671860,35515200
2004-04-27,114.230003,115.120003,113.959999,114.300003,77.739906,43485500
2004-04-28,113.889999,114.010002,112.500000,112.820000,76.733284,50165800
2004-04-29,112.720001,113.320000,111.160004,111.830002,76.059937,69687600
2004-04-30,112.169998,112.379997,110.900002,110.959999,75.468231,48681400
2004-05-03,111.370003,112.290001,111.349998,112.150002,76.277588,33758000
2004-05-04,112.250000,113.260002,111.660004,112.059998,76.216362,51185100
2004-05-05,112.410004,112.959999,112.160004,112.779999,76.706093,34405000
2004-05-06,112.019997,112.589996,111.000000,111.809998,76.046333,54997000
2004-05-07,111.220001,112.230003,109.959999,109.959999,74.788086,60950000
2004-05-10,109.440002,109.750000,108.360001,108.830002,74.019531,75279400
2004-05-11,109.459999,110.050003,109.330002,109.750000,74.645264,48300600
2004-05-12,109.570000,110.540001,108.059998,110.449997,75.121368,90830500
2004-05-13,109.760002,110.809998,109.629997,109.989998,74.808472,57393700
2004-05-14,109.949997,110.739998,109.269997,110.040001,74.842453,54123100
2004-05-17,108.889999,109.500000,108.410004,109.099998,74.203148,55020400
2004-05-18,109.489998,109.940002,109.330002,109.650002,74.577248,30193100
2004-05-19,110.500000,111.180000,109.150002,109.269997,74.318787,54804100
2004-05-20,109.449997,109.870003,109.040001,109.620003,74.556839,38082900
2004-05-21,109.970001,110.550003,109.470001,109.809998,74.686066,47480400
2004-05-24,110.529999,110.760002,109.680000,110.269997,74.998940,40961500
2004-05-25,109.900002,111.980003,109.599998,111.849998,76.073540,48668000
2004-05-26,111.660004,112.290001,111.510002,112.239998,76.338814,35977000
2004-05-27,112.540001,113.029999,112.059998,112.870003,76.767319,45306900
2004-05-28,112.730003,112.879997,112.360001,112.860001,76.760521,23367200
2004-06-01,112.459999,112.860001,111.870003,112.709999,76.658455,41044700
2004-06-02,113.029999,113.480003,112.459999,113.129997,76.944130,39774200
2004-06-03,112.809998,113.190002,112.070000,112.089996,76.236771,38688300
2004-06-04,112.980003,113.580002,112.709999,112.980003,76.842102,32739500
2004-06-07,113.430000,114.809998,113.419998,114.699997,78.011963,31643800
2004-06-08,114.370003,114.919998,114.169998,114.860001,78.120773,32846500
2004-06-09,114.510002,114.699997,113.720001,113.790001,77.393028,36737600
2004-06-10,114.040001,114.349998,113.930000,114.349998,77.773895,21711000
2004-06-14,113.820000,113.849998,112.870003,113.220001,77.005333,34633000
2004-06-15,113.900002,114.449997,113.510002,114.019997,77.549454,37445000
2004-06-16,114.000000,114.199997,113.699997,114.000000,77.535835,26633400
2004-06-17,113.849998,114.070000,113.330002,113.830002,77.420204,28402400
2004-06-18,113.269997,114.220001,113.180000,113.629997,77.566299,31799800
2004-06-21,113.750000,114.139999,113.129997,113.199997,77.272797,25284000
2004-06-22,113.129997,113.879997,112.669998,113.769997,77.661865,37334000
2004-06-23,113.610001,114.839996,113.419998,114.750000,78.330841,35580000
2004-06-24,114.559998,114.930000,114.260002,114.389999,78.085091,35272100
2004-06-25,114.410004,114.940002,113.680000,113.839996,77.709648,32837900
2004-06-28,114.519997,114.610001,113.410004,113.449997,77.443451,40824500
2004-06-29,113.529999,114.169998,113.419998,113.919998,77.764267,28418100
2004-06-30,114.070000,114.790001,113.650002,114.529999,78.180672,52230600
2004-07-01,114.250000,114.400002,112.580002,112.940002,77.095268,57734700
2004-07-02,113.160004,113.290001,112.599998,112.879997,77.054329,34615100
2004-07-06,112.370003,112.449997,111.629997,111.889999,76.378532,38698200
2004-07-07,111.809998,112.570000,111.750000,112.220001,76.603806,29839800
2004-07-08,111.809998,112.320000,111.199997,111.440002,76.071381,45291100
2004-07-09,111.720001,111.940002,111.379997,111.730003,76.269341,27412900
2004-07-12,111.519997,112.040001,111.000000,111.779999,76.303444,35691300
2004-07-13,111.919998,112.019997,111.599998,111.860001,76.358070,26752000
2004-07-14,111.260002,112.389999,111.120003,111.519997,76.125992,54089400
2004-07-15,111.739998,111.910004,110.699997,110.800003,75.634453,38403500
2004-07-16,111.570000,111.669998,110.440002,110.709999,75.573036,40871200
2004-07-19,110.750000,110.959999,109.989998,110.239998,75.252228,39592800
2004-07-20,110.529999,111.900002,110.250000,111.639999,76.207870,46679800
2004-07-21,111.820000,112.059998,109.449997,109.580002,74.801689,56241100
2004-07-22,109.360001,110.389999,108.769997,109.879997,75.006439,72477100
2004-07-23,109.620003,109.709999,108.690002,108.959999,74.378456,49610500
2004-07-26,109.190002,109.430000,108.209999,108.750000,74.235092,49679100
2004-07-27,109.050003,110.110001,108.970001,109.769997,74.931366,51295100
2004-07-28,109.550003,110.370003,108.589996,110.099998,75.156654,65862300
2004-07-29,110.540001,110.870003,110.000000,110.570000,75.477486,52200500
2004-07-30,110.320000,110.900002,110.099998,110.839996,75.661774,41581700
2004-08-02,110.190002,111.360001,110.050003,111.070000,75.818810,38263100
2004-08-03,110.930000,111.059998,110.160004,110.209999,75.231705,40948800
2004-08-04,109.889999,110.750000,109.639999,110.199997,75.224907,40763200
2004-08-05,110.290001,110.379997,108.269997,108.400002,73.996193,50772000
2004-08-06,107.629997,107.959999,106.620003,106.849998,72.938110,74729000
2004-08-09,107.019997,107.480003,106.870003,107.000000,73.040504,37476300
2004-08-10,107.309998,108.410004,107.260002,108.379997,73.982544,55870600
2004-08-11,107.680000,108.330002,107.099998,108.160004,73.832359,52933200
2004-08-12,107.680000,107.949997,106.629997,106.980003,73.026855,50015900
2004-08-13,107.099998,107.349998,106.589996,107.190002,73.170204,41634700
2004-08-16,107.139999,108.639999,107.099998,108.300003,73.927917,45731900
2004-08-17,108.750000,109.279999,108.529999,108.910004,74.344322,40701600
2004-08-18,108.519997,110.169998,108.489998,110.029999,75.108856,43165400
2004-08-19,109.809998,110.019997,109.180000,109.709999,74.890434,39881600
2004-08-20,109.610001,110.629997,109.510002,110.480003,75.416046,44870900
2004-08-23,110.550003,110.769997,110.050003,110.199997,75.224907,33745100
2004-08-24,110.639999,110.730003,109.849998,110.349998,75.327293,30453100
2004-08-25,110.330002,111.269997,109.900002,111.099998,75.839256,38551400
2004-08-26,110.959999,111.309998,110.849998,111.099998,75.839256,26629500
2004-08-27,111.199997,111.629997,111.050003,111.449997,76.078186,24902900
2004-08-30,111.220001,111.339996,110.449997,110.529999,75.450203,26726500
2004-08-31,110.660004,111.160004,110.099998,111.110001,75.846130,44125300
2004-09-01,110.949997,111.639999,110.480003,111.320000,75.989441,52778300
2004-09-02,111.239998,112.699997,111.239998,112.580002,76.849556,42736600
2004-09-03,112.330002,112.820000,112.010002,112.120003,76.535545,30480500
2004-09-07,112.540001,113.129997,112.320000,112.860001,77.040695,37338800
2004-09-08,112.620003,113.059998,112.309998,112.580002,76.849556,32963100
2004-09-09,112.570000,112.879997,112.029999,112.480003,76.781288,34314800
2004-09-10,112.519997,113.269997,112.080002,113.059998,77.177193,27900600
2004-09-13,113.309998,113.739998,113.010002,113.430000,77.429787,44398100
2004-09-14,113.300003,113.690002,113.190002,113.660004,77.586800,28048900
2004-09-15,113.300003,113.360001,112.680000,112.800003,76.999741,38295000
2004-09-16,112.849998,113.370003,112.800003,113.139999,77.231842,23911700
2004-09-17,112.949997,113.360001,112.690002,113.150002,77.560158,33683000
2004-09-20,112.669998,112.989998,112.279999,112.470001,77.094055,37149400
2004-09-21,112.750000,113.470001,112.540001,112.959999,77.429932,40920800
2004-09-22,112.500000,112.519997,111.470001,111.550003,76.463402,49042100
2004-09-23,111.599998,111.699997,110.949997,110.949997,76.052162,44068700
2004-09-24,111.169998,111.730003,111.129997,111.459999,76.401711,34981100
2004-09-27,111.099998,111.199997,110.580002,110.750000,75.915016,39355100
2004-09-28,110.910004,111.510002,110.410004,111.279999,76.278343,41662900
2004-09-29,111.209999,111.849998,111.000000,111.839996,76.662201,33325700
2004-09-30,111.550003,111.980003,111.260002,111.760002,76.607361,43536700
2004-10-01,112.260002,113.650002,112.209999,113.650002,77.902885,62824300
2004-10-04,114.099998,114.440002,113.800003,113.839996,78.033119,33082400
2004-10-05,113.849998,114.160004,113.540001,113.900002,78.074295,36910600
2004-10-06,113.769997,114.680000,113.680000,114.680000,78.608932,42297800
2004-10-07,114.379997,114.400002,113.360001,113.449997,77.765816,39388800
2004-10-08,113.150002,113.769997,112.349998,112.510002,77.121468,51872600
2004-10-11,112.779999,113.019997,112.639999,112.970001,77.436783,20229100
2004-10-12,112.199997,112.830002,111.940002,112.529999,77.135208,41754700
2004-10-13,113.000000,113.070000,111.320000,111.540001,76.456543,54212600
2004-10-14,111.680000,111.930000,110.580002,110.639999,75.839630,64082200
2004-10-15,111.019997,111.739998,110.570000,111.260002,76.264648,63482200
2004-10-18,110.889999,111.900002,110.699997,111.680000,76.552505,43535100
2004-10-19,112.019997,112.230003,110.589996,110.739998,75.908211,55851900
2004-10-20,110.379997,110.820000,109.750000,110.519997,75.757401,57118500
2004-10-21,110.790001,111.320000,110.209999,111.239998,76.250931,53218300
2004-10-22,111.190002,111.250000,109.860001,109.989998,75.394089,48752400
2004-10-25,109.750000,110.120003,109.349998,109.860001,75.304993,43990900
2004-10-26,110.129997,111.599998,109.879997,111.540001,76.456543,54337400
2004-10-27,111.379997,113.099998,111.120003,112.879997,77.375069,73896000
2004-10-28,112.779999,113.559998,112.489998,113.220001,77.608124,54413300
2004-10-29,113.120003,113.639999,112.900002,113.199997,77.594452,48820200
2004-11-01,113.559998,113.839996,113.199997,113.510002,77.806923,36720900
2004-11-02,113.669998,114.570000,113.220001,113.550003,77.834328,56210000
2004-11-03,115.029999,115.360001,114.239998,114.980003,78.814568,76960200
2004-11-04,114.779999,116.669998,114.680000,116.550003,79.890747,55350300
2004-11-05,117.050003,117.639999,116.489998,117.279999,80.391113,63287200
2004-11-08,116.980003,117.230003,116.720001,117.110001,80.274612,33863800
2004-11-09,117.080002,117.500000,116.760002,116.879997,80.116943,44658100
2004-11-10,117.059998,117.550003,116.760002,116.970001,80.178658,45265400
2004-11-11,117.180000,118.120003,117.099998,117.860001,80.788689,37863200
2004-11-12,117.970001,119.000000,117.680000,118.790001,81.426193,55583700
2004-11-15,118.500000,118.769997,118.230003,118.730003,81.626236,35297900
2004-11-16,118.360001,118.410004,117.730003,117.879997,81.041870,40028700
2004-11-17,118.370003,119.139999,118.070000,118.580002,81.523140,54494000
2004-11-18,118.529999,118.800003,118.230003,118.739998,81.633102,31854300
2004-11-19,118.699997,118.720001,117.139999,117.419998,80.725601,54276500
2004-11-22,117.169998,118.120003,117.029999,117.980003,81.110611,37560200
2004-11-23,117.930000,118.260002,117.370003,118.160004,81.234375,41968800
2004-11-24,118.269997,118.589996,118.050003,118.440002,81.426865,29724800
2004-11-26,118.510002,118.980003,118.300003,118.349998,81.364967,15487700
2004-11-29,118.790001,119.010002,117.480003,117.809998,80.993744,61460800
2004-11-30,118.000000,118.239998,117.639999,117.889999,81.048721,53685200
2004-12-01,118.160004,119.500000,118.099998,119.230003,81.969994,49898300
2004-12-02,119.099998,119.870003,119.010002,119.330002,82.038734,60163500
2004-12-03,119.309998,120.139999,119.089996,119.250000,81.983734,49067900
2004-12-06,119.209999,119.639999,118.839996,119.209999,81.956238,33030500
2004-12-07,119.489998,119.620003,118.040001,118.099998,81.193108,52047200
2004-12-08,118.209999,118.820000,118.010002,118.790001,81.667496,43895100
2004-12-09,118.139999,119.459999,117.730003,119.209999,81.956238,60922800
2004-12-10,118.919998,119.559998,118.849998,119.330002,82.038734,47828600
2004-12-13,119.760002,120.400002,119.349998,120.370003,82.753723,38541000
2004-12-14,120.180000,120.959999,120.180000,120.790001,83.042496,41500700
2004-12-15,120.699997,121.110001,120.309998,120.879997,83.104332,46699200
2004-12-16,120.720001,121.239998,120.040001,120.809998,83.056229,51641800
2004-12-17,119.459999,119.970001,119.160004,119.440002,82.502274,70761900
2004-12-20,119.750000,120.290001,119.169998,119.470001,82.522987,47187400
2004-12-21,119.599998,120.480003,119.459999,120.389999,83.158455,33094200
2004-12-22,120.379997,121.080002,120.300003,120.680000,83.358765,31500700
2004-12-23,120.870003,121.279999,120.660004,120.769997,83.420921,25646100
2004-12-27,121.199997,121.360001,120.389999,120.519997,83.248253,29944100
2004-12-28,120.639999,121.330002,120.599998,121.180000,83.704132,23422900
2004-12-29,121.080002,121.400002,120.949997,121.360001,83.828499,22650600
2004-12-30,121.400002,121.570000,121.040001,121.129997,83.669594,21076900
2004-12-31,121.300003,121.660004,120.800003,120.870003,83.490013,28648800
2005-01-03,121.559998,121.760002,119.900002,120.300003,83.096306,55748000
2005-01-04,120.459999,120.540001,118.440002,118.830002,82.080872,69167600
2005-01-05,118.739998,119.250000,118.000000,118.010002,81.514519,65667300
2005-01-06,118.440002,119.150002,118.260002,118.610001,81.928940,47814700
2005-01-07,118.970001,119.230003,118.129997,118.440002,81.811485,55847700
2005-01-10,118.339996,119.459999,118.339996,119.000000,82.198318,56563300
2005-01-11,118.639999,118.739998,117.989998,118.180000,81.631889,63099700
2005-01-12,118.400002,118.839996,117.519997,118.570000,81.901321,72720500
2005-01-13,118.639999,118.730003,117.500000,117.620003,81.245110,55537500
2005-01-14,117.970001,118.529999,117.760002,118.239998,81.673347,42032500
2005-01-18,118.050003,119.620003,117.949997,119.470001,82.522987,57391700
2005-01-19,119.430000,119.519997,118.209999,118.220001,81.659531,54378900
2005-01-20,117.889999,118.199997,117.290001,117.500000,81.162216,72049300
2005-01-21,117.790001,118.000000,116.650002,116.779999,80.664856,63160400
2005-01-24,117.089996,117.339996,116.370003,116.550003,80.506012,58441900
2005-01-25,116.910004,117.470001,116.720001,116.879997,80.733978,68245000
2005-01-26,117.320000,117.599998,117.040001,117.230003,80.975700,57195100
2005-01-27,117.190002,117.750000,116.980003,117.430000,81.113869,55878800
2005-01-28,117.489998,117.550003,116.610001,117.430000,81.113869,60738900
2005-01-31,117.949997,118.250000,117.709999,118.160004,81.618111,52532700
2005-02-01,118.250000,119.080002,118.099998,118.910004,82.136169,49841200
2005-02-02,119.059998,119.589996,118.900002,119.269997,82.384827,52468900
2005-02-03,119.059998,119.160004,118.570000,118.959999,82.170685,48837100
2005-02-04,119.000000,120.430000,118.980003,120.230003,83.047935,50024600
2005-02-07,120.250000,120.519997,119.959999,120.070000,82.937447,45412000
2005-02-08,120.169998,120.650002,120.070000,120.209999,83.034157,39263500
2005-02-09,120.419998,120.489998,119.250000,119.309998,82.412460,55279400
2005-02-10,119.660004,120.019997,119.260002,119.739998,82.709465,45858600
2005-02-11,119.699997,121.040001,119.459999,120.769997,83.420921,53133000
2005-02-14,120.690002,120.860001,120.480003,120.680000,83.358765,32432100
2005-02-15,120.800003,121.430000,120.680000,121.129997,83.669594,43852700
2005-02-16,120.930000,121.459999,120.669998,121.209999,83.724861,55523000
2005-02-17,121.230003,121.330002,120.220001,120.230003,83.047935,58124000
2005-02-18,120.239998,120.480003,119.900002,120.389999,83.158455,47723300
2005-02-22,119.900002,120.470001,118.580002,118.599998,81.922012,80697600
2005-02-23,118.930000,119.570000,118.620003,119.449997,82.509148,68292600
2005-02-24,119.239998,120.320000,118.980003,120.239998,83.054848,68563600
2005-02-25,120.269997,121.669998,120.180000,121.430000,83.876816,60899900
2005-02-28,121.150002,121.300003,120.040001,120.629997,83.324226,69381300
2005-03-01,120.820000,121.519997,120.779999,121.230003,83.738655,47294400
2005-03-02,120.760002,121.930000,120.650002,121.169998,83.697220,64226500
2005-03-03,121.660004,121.900002,120.699997,121.220001,83.731789,61230800
2005-03-04,122.050003,122.830002,121.790001,122.730003,84.774780,56168500
2005-03-07,122.660004,123.250000,122.400002,122.790001,84.816261,43442400
2005-03-08,122.669998,123.000000,122.110001,122.330002,84.498497,44362000
2005-03-09,121.970001,122.290001,120.959999,120.970001,83.559097,73263600
2005-03-10,121.199997,121.500000,120.400002,121.239998,83.745583,65149000
2005-03-11,121.309998,121.720001,120.160004,120.389999,83.158455,57976500
2005-03-14,120.610001,121.160004,120.279999,121.139999,83.676491,36336400
2005-03-15,121.419998,121.459999,120.080002,120.139999,82.985786,62438500
2005-03-16,119.699997,120.160004,118.900002,119.120003,82.281174,74874200
2005-03-17,119.309998,119.739998,118.980003,119.360001,82.446976,62584200
2005-03-18,119.110001,119.529999,118.150002,118.540001,82.202187,60232000
2005-03-21,118.709999,118.779999,117.760002,118.099998,81.897095,61244300
2005-03-22,118.370003,118.930000,116.900002,116.900002,81.064919,92472400
2005-03-23,116.949997,117.720001,116.750000,117.000000,81.134270,70817300
2005-03-24,117.459999,117.989998,117.059998,117.139999,81.231354,51932500
2005-03-28,117.419998,117.940002,117.309998,117.309998,81.349251,46765500
2005-03-29,117.139999,117.900002,116.250000,116.529999,80.808327,71160300
2005-03-30,116.779999,118.199997,116.769997,118.180000,81.952538,62002100
2005-03-31,118.190002,118.459999,117.870003,117.959999,81.799988,64575400
2005-04-01,118.629997,118.989998,116.910004,117.430000,81.432472,95255300
2005-04-04,117.360001,117.860001,116.739998,117.629997,81.571159,71581200
2005-04-05,117.779999,118.379997,117.669998,118.190002,81.959480,46853900
2005-04-06,118.449997,118.949997,118.180000,118.599998,82.243820,53268200
2005-04-07,118.410004,119.260002,118.320000,119.239998,82.687607,46734600
2005-04-08,119.169998,119.209999,118.000000,118.000000,81.827705,63772900
2005-04-11,118.290001,118.419998,117.830002,118.089996,81.890129,44945000
2005-04-12,117.889999,119.059998,117.070000,118.699997,82.313133,86144800
2005-04-13,118.559998,118.800003,117.129997,117.300003,81.342316,65949000
2005-04-14,117.400002,117.500000,115.769997,115.769997,80.281334,96119800
2005-04-15,115.739998,116.199997,114.099998,114.150002,79.157936,128677300
2005-04-18,114.120003,114.959999,113.959999,114.500000,79.400650,100035200
2005-04-19,115.099998,115.529999,114.830002,115.410004,80.031654,64930100
2005-04-20,115.379997,115.629997,113.550003,113.800003,78.915237,107735900
2005-04-21,114.790001,116.209999,114.379997,116.010002,80.447731,86952200
2005-04-22,115.739998,116.500000,114.269997,115.570000,80.142662,88845800
2005-04-25,115.860001,116.500000,115.720001,116.330002,80.669647,52284100
2005-04-26,115.959999,116.769997,115.150002,115.199997,79.886063,72626000
2005-04-27,114.860001,116.070000,114.440002,115.650002,80.198105,84131900
2005-04-28,115.269997,115.680000,114.199997,114.199997,79.192596,72481500
2005-04-29,115.070000,115.870003,113.970001,115.750000,80.267471,103993800
2005-05-02,116.070000,116.410004,115.519997,116.400002,80.718178,56026400
2005-05-03,116.070000,116.849998,115.690002,116.599998,80.856880,86000300
2005-05-04,116.650002,117.750000,116.279999,117.500000,81.481010,81055700
2005-05-05,117.669998,118.000000,116.739998,117.459999,81.453239,96906700
2005-05-06,117.930000,117.989998,117.059998,117.089996,81.196655,67415400
2005-05-09,117.209999,118.080002,117.050003,117.820000,81.702904,43750500
2005-05-10,117.360001,117.500000,116.389999,116.599998,80.856880,74613500
2005-05-11,116.930000,117.400002,115.849998,117.239998,81.300697,91647400
2005-05-12,117.320000,117.589996,115.949997,115.949997,80.406174,95086800
2005-05-13,116.300003,116.620003,114.800003,115.720001,80.246658,85267000
2005-05-16,115.699997,116.839996,115.660004,116.800003,80.995575,49207000
2005-05-17,116.410004,117.699997,116.160004,117.580002,81.536476,61071800
2005-05-18,118.089996,119.080002,118.010002,118.790001,82.375580,77944900
2005-05-19,119.019997,119.410004,118.699997,119.290001,82.722305,61768100
2005-05-20,119.339996,119.389999,118.739998,119.120003,82.604393,46345500
2005-05-23,119.209999,120.040001,119.190002,119.779999,83.062050,51047900
2005-05-24,119.440002,119.830002,119.199997,119.500000,82.867920,50654100
2005-05-25,119.349998,119.870003,118.830002,119.410004,82.805473,47608800
2005-05-26,119.790001,120.209999,119.620003,120.050003,83.249313,43256200
2005-05-27,120.059998,120.250000,119.800003,120.250000,83.388000,24596100
2005-05-31,120.080002,120.169998,119.400002,119.480003,82.854065,43377200
2005-06-01,119.519997,120.919998,119.449997,120.500000,83.561371,69611000
2005-06-02,120.230003,120.839996,120.099998,120.760002,83.741669,39704500
2005-06-03,120.550003,120.889999,119.730003,120.150002,83.318642,60999400
2005-06-06,119.949997,120.199997,119.550003,120.040001,83.242393,36046400
2005-06-07,120.389999,121.250000,120.010002,120.129997,83.304787,66501300
2005-06-08,120.430000,120.589996,119.669998,119.910004,83.152229,46881200
2005-06-09,119.739998,120.580002,119.440002,120.480003,83.547508,56653300
2005-06-10,120.559998,120.650002,119.599998,120.199997,83.353355,36465300
2005-06-13,119.940002,121.080002,119.809998,120.580002,83.616852,49383200
2005-06-14,120.449997,121.199997,120.379997,120.860001,83.811012,33857100
2005-06-15,121.160004,121.239998,120.230003,121.089996,83.970482,53195600
2005-06-16,121.059998,121.639999,120.919998,121.400002,84.185493,46564500
2005-06-17,121.540001,121.900002,121.220001,121.360001,84.497406,51529400
2005-06-20,121.080002,121.839996,120.940002,121.400002,84.525246,41019400
2005-06-21,121.500000,121.650002,121.029999,121.470001,84.573959,39879800
2005-06-22,121.680000,121.940002,121.070000,121.570000,84.643623,46310100
2005-06-23,121.320000,121.599998,119.830002,119.860001,83.453011,62185600
2005-06-24,119.879997,120.010002,118.839996,118.980003,82.840340,58572500
2005-06-27,118.970001,119.410004,118.750000,119.150002,82.958710,48183800
2005-06-28,119.400002,120.239998,119.370003,120.150002,83.654930,41174200
2005-06-29,120.370003,120.400002,119.760002,119.830002,83.432129,42316500
2005-06-30,120.220001,120.320000,118.949997,119.180000,82.979561,62288800
2005-07-01,119.449997,119.800003,119.209999,119.529999,83.223228,49737500
2005-07-05,119.250000,120.650002,119.190002,120.489998,83.891655,51549000
2005-07-06,120.389999,120.650002,119.410004,119.480003,83.188469,52363600
2005-07-07,118.290001,119.949997,118.260002,119.949997,83.515671,103268800
2005-07-08,119.970001,121.320000,119.720001,121.320000,84.469543,64491200
2005-07-11,121.330002,122.099998,121.309998,121.940002,84.901222,49688300
2005-07-12,121.989998,122.629997,121.639999,122.260002,85.124023,51871100
2005-07-13,122.269997,122.519997,121.989998,122.430000,85.242386,41182300
2005-07-14,122.980003,123.440002,122.489998,122.910004,85.576576,63638800
2005-07-15,122.790001,123.040001,122.360001,122.839996,85.527863,56075900
2005-07-18,122.500000,122.629997,122.050003,122.349998,85.186714,56598400
2005-07-19,122.709999,123.110001,122.410004,123.019997,85.653183,59165700
2005-07-20,122.589996,123.730003,122.300003,123.440002,85.945610,69477000
2005-07-21,123.550003,123.610001,122.470001,122.720001,85.444298,101110900
2005-07-22,122.879997,123.559998,122.629997,123.540001,86.015251,52607100
2005-07-25,123.410004,123.949997,122.849998,123.190002,85.771561,57301600
2005-07-26,123.230003,123.529999,122.949997,123.339996,85.875946,42758800
2005-07-27,123.500000,123.889999,123.050003,123.790001,86.189278,43181600
2005-07-28,123.959999,124.639999,123.639999,124.570000,86.732391,47880700
2005-07-29,124.410004,124.629997,123.500000,123.739998,86.154518,62358100
2005-08-01,123.830002,124.040001,123.449997,123.650002,86.091820,40418200
2005-08-02,123.870003,124.599998,123.739998,124.389999,86.607033,45147400
2005-08-03,124.250000,124.739998,124.120003,124.720001,86.836784,36837200
2005-08-04,124.230003,124.309998,123.570000,123.720001,86.140556,50855600
2005-08-05,123.449997,123.980003,122.669998,122.879997,85.555748,53595500
2005-08-08,123.150002,123.410004,122.379997,122.650002,85.395554,47616000
2005-08-09,123.059998,123.589996,122.870003,123.389999,85.910797,47170000
2005-08-10,123.820000,124.500000,122.820000,123.330002,85.869026,72863700
2005-08-11,123.269997,124.029999,123.010002,123.820000,86.210190,58570200
2005-08-12,123.570000,123.690002,122.750000,123.059998,85.681030,54776900
2005-08-15,123.220001,123.870003,122.830002,123.820000,86.210190,36208500
2005-08-16,123.440002,123.519997,122.089996,122.209999,85.089226,71942100
2005-08-17,122.190002,122.870003,122.029999,122.199997,85.082268,62275100
2005-08-18,122.050003,122.559998,121.839996,122.190002,85.075272,53388600
